farmer_id,state,district,crop_type,season,land_size_ha,soil_type,rainfall_mm,irrigation_type,loan_amount_inr,prior_loan_count,prior_default_flag,repayment_score,annual_income_inr,existing_debt_inr,default_risk
FC-007672,UP,UP-Western,Maize,Rabi,0.33,Laterite,794.6,Drip,58718,2,0,63.8,40000,9669,0.3366
FC-007673,HR,HR-West,Rice,Rabi,2.38,Alluvial,629.3,Tubewell,228249,3,0,73.2,136129,30911,0.2763
FC-007674,KA,KA-North,Sugarcane,Rabi,0.47,Red,955.1,Rainfed,65059,2,0,80.4,40000,22124,0.5198
FC-007675,HR,HR-West,Rice,Rabi,0.28,Alluvial,344.7,Tubewell,63488,3,0,39.3,40000,7248,0.6191
FC-007676,KA,KA-North,Rice,Rabi,2.03,Laterite,975.1,Tubewell,179674,2,0,70.5,91930,93102,0.6158
FC-007677,KA,KA-Coastal,Cotton,Kharif,0.63,Black,1481.3,Drip,82334,1,0,56.9,62556,12883,0.2509
FC-007678,MP,MP-Chambal,Pulses,Kharif,0.67,Alluvial,505.2,Tubewell,53803,4,0,83.6,40000,67283,0.6719
FC-007679,PB,PB-Doaba,Wheat,Rabi,0.2,Alluvial,826.3,Canal,48415,1,1,26.8,40000,80199,0.8362
FC-007680,BR,BR-Gangetic,Wheat,Rabi,3.0,Alluvial,1058.6,Drip,193134,1,0,60.1,177156,22215,0.2501
FC-007681,GJ,GJ-South,Groundnut,Rabi,2.19,Black,1097.5,Canal,156230,0,0,78.2,109156,63438,0.2361
FC-007682,AP,AP-Upland,Rice,Kharif,0.62,Alluvial,888.9,Drip,49225,3,0,68.6,40000,46985,0.3489
FC-007683,KA,KA-South,Cotton,Kharif,0.79,Red,969.4,Rainfed,86237,0,0,73.6,40000,0,0.4815
FC-007684,HR,HR-West,Cotton,Kharif,10.0,Alluvial,637.4,Tubewell,601619,2,0,68.4,700000,16204,0.1534
FC-007685,GJ,GJ-North,Wheat,Rabi,1.91,Red,478.7,Tubewell,99692,1,0,74.4,60093,0,0.3486
FC-007686,BR,BR-North,Mustard,Rabi,1.32,Alluvial,1140.5,Drip,148186,2,0,69.4,85342,56237,0.4187
FC-007687,KA,KA-South,Groundnut,Kharif,0.97,Laterite,864.0,Tubewell,84067,1,0,85.4,58073,0,0.3394
FC-007688,TN,TN-West,Sugarcane,Kharif,0.88,Alluvial,1484.8,Tubewell,129471,2,0,47.2,141267,13505,0.2681
FC-007689,MH,MH-Western,Cotton,Kharif,0.8,Black,688.6,Tubewell,89836,0,0,78.4,63364,46175,0.6438
FC-007690,BR,BR-South,Rice,Rabi,0.58,Alluvial,1100.6,Tubewell,84700,1,1,41.8,40000,14968,0.8055
FC-007691,BR,BR-North,Pulses,Kharif,1.06,Alluvial,1242.8,Tubewell,84282,3,0,79.7,40000,26400,0.5576
FC-007692,TN,TN-South,Wheat,Rabi,0.64,Alluvial,1293.2,Canal,47860,2,0,95.1,40000,0,0.1415
FC-007693,PB,PB-Malwa,Rice,Kharif,1.37,Alluvial,333.0,Rainfed,106439,2,1,70.4,52666,63490,0.8543
FC-007694,PB,PB-Doaba,Cotton,Kharif,1.34,ClayLoam,602.6,Rainfed,81030,0,0,52.3,93893,22191,0.3343
FC-007695,TG,TG-South,Cotton,Kharif,0.6,Black,642.5,Rainfed,45121,0,0,81.5,40000,88006,0.8444
FC-007696,PB,PB-Malwa,Rice,Kharif,1.1,Alluvial,564.9,Tubewell,103834,3,0,63.4,64459,91966,0.5385
FC-007697,GJ,GJ-Saurashtra,Pulses,Kharif,3.07,Alluvial,747.1,Canal,218572,1,0,63.2,85721,50470,0.7254
FC-007698,KA,KA-Central,Soybean,Kharif,1.35,Laterite,1179.1,Tubewell,116291,1,0,50.4,40000,10605,0.6488
FC-007699,UP,UP-Bundelkhand,Wheat,Rabi,1.59,Alluvial,1158.2,Canal,171641,2,0,58.7,103439,88965,0.5552
FC-007700,BR,BR-North,Wheat,Rabi,1.9,Laterite,1545.7,Drip,187624,1,0,72.6,81169,25192,0.4553
FC-007701,TN,TN-Delta,Pulses,Rabi,1.2,ClayLoam,1024.4,Rainfed,111966,0,0,65.5,40521,18670,0.5648
FC-007702,BR,BR-North,Rice,Rabi,1.82,Alluvial,1019.3,Drip,134480,1,0,63.8,145657,20380,0.1348
FC-007703,MH,MH-Konkan,Pulses,Kharif,1.41,Black,896.4,Tubewell,108344,2,0,80.8,57840,45756,0.294
FC-007704,TG,TG-North,Soybean,Kharif,0.31,Red,1059.3,Rainfed,49056,5,0,100.0,40000,16578,0.3781
FC-007705,TN,TN-South,Groundnut,Kharif,0.34,Black,997.0,Canal,55004,2,0,78.6,40000,19779,0.5056
FC-007706,TG,TG-North,Rice,Rabi,0.98,Laterite,660.9,Rainfed,110785,1,0,63.5,40000,90702,0.9097
FC-007707,BR,BR-South,Wheat,Rabi,0.91,Alluvial,1451.1,Tubewell,104212,1,0,81.6,74238,14262,0.2309
FC-007708,AP,AP-Rayalaseema,Rice,Kharif,1.09,Red,929.6,Canal,92152,0,0,78.0,43083,59389,0.6272
FC-007709,PB,PB-Majha,Rice,Rabi,1.77,Alluvial,502.6,Canal,106655,2,0,100.0,99885,16942,0.2487
FC-007710,RJ,RJ-Mewar,Millet,Kharif,1.61,Black,505.7,Canal,100586,1,0,73.2,40000,76518,0.5686
FC-007711,MP,MP-Mahakoshal,Pulses,Kharif,0.96,Black,1092.2,Canal,99764,0,1,32.2,40000,53383,0.8342
FC-007712,MP,MP-Malwa,Soybean,Kharif,0.48,Black,1233.7,Canal,54853,3,0,62.2,40000,14870,0.5191
FC-007713,RJ,RJ-Mewar,Wheat,Rabi,0.5,Black,682.3,Canal,62287,5,0,77.2,40000,2520,0.3279
FC-007714,KA,KA-South,Cotton,Kharif,1.81,Alluvial,1159.4,Canal,176534,2,0,64.5,87016,0,0.4207
FC-007715,MP,MP-Chambal,Mustard,Rabi,0.98,Sandy,1149.3,Rainfed,75695,1,0,86.0,40000,9216,0.2645
FC-007716,RJ,RJ-Hadoti,Wheat,Rabi,0.76,Sandy,398.3,Rainfed,89682,5,0,56.5,40000,41900,0.8074
FC-007717,TG,TG-North,Maize,Kharif,0.59,ClayLoam,785.8,Drip,88488,1,0,56.4,40000,17956,0.7308
FC-007718,UP,UP-Eastern,Mustard,Rabi,0.38,ClayLoam,821.6,Canal,39001,1,0,76.7,40000,208740,0.8105
FC-007719,MP,MP-Malwa,Wheat,Rabi,0.79,Black,1101.4,Drip,78651,1,0,76.3,66499,15792,0.359
FC-007720,PB,PB-Doaba,Wheat,Rabi,2.3,Alluvial,468.1,Rainfed,216853,1,0,73.7,134584,45631,0.6305
FC-007721,MP,MP-Chambal,Wheat,Rabi,1.49,Black,1219.8,Canal,81337,2,0,68.7,71487,0,0.1934
FC-007722,MP,MP-Malwa,Cotton,Kharif,0.6,ClayLoam,1068.3,Rainfed,64840,1,0,74.9,40000,5136,0.5262
FC-007723,MP,MP-Mahakoshal,Pulses,Rabi,0.92,Black,732.8,Tubewell,110916,3,0,90.5,40000,16429,0.5477
FC-007724,UP,UP-Bundelkhand,Soybean,Kharif,1.47,Sandy,1070.0,Tubewell,90126,7,0,57.7,58022,0,0.2303
FC-007725,UP,UP-Western,Pulses,Kharif,0.38,Alluvial,1042.0,Rainfed,56132,2,0,65.9,40000,2638,0.4946
FC-007726,RJ,RJ-Shekhawati,Millet,Kharif,0.53,ClayLoam,393.5,Drip,50817,4,0,61.0,40000,14345,0.4605
FC-007727,UP,UP-Eastern,Wheat,Rabi,1.46,Alluvial,932.3,Tubewell,103825,1,0,63.7,84496,8913,0.2199
FC-007728,GJ,GJ-South,Cotton,Kharif,2.18,Alluvial,824.9,Rainfed,237001,3,0,98.2,165703,9291,0.2789
FC-007729,AP,AP-Rayalaseema,Sugarcane,Rabi,0.64,ClayLoam,856.8,Rainfed,76488,5,0,75.7,70839,24626,0.4428
FC-007730,MH,MH-Marathwada,Cotton,Kharif,0.39,Laterite,1328.9,Tubewell,49035,3,0,58.5,40000,38287,0.4561
FC-007731,PB,PB-Majha,Wheat,Rabi,1.04,Alluvial,668.3,Canal,84436,3,0,75.8,68954,12027,0.3617
FC-007732,TN,TN-Delta,Rice,Kharif,0.69,Black,960.4,Tubewell,65907,3,0,68.8,40000,19986,0.5273
FC-007733,UP,UP-Western,Wheat,Rabi,2.9,Alluvial,1051.1,Rainfed,134855,0,0,96.7,138566,20594,0.1295
FC-007734,TN,TN-West,Sugarcane,Rabi,0.79,Alluvial,1240.6,Canal,73576,4,0,81.4,154793,7702,0.0797
FC-007735,GJ,GJ-South,Groundnut,Rabi,0.56,Alluvial,1108.7,Canal,80300,2,0,83.4,40000,9298,0.4541
FC-007736,PB,PB-Doaba,Wheat,Rabi,0.58,Red,666.2,Tubewell,85269,4,0,97.1,40000,23003,0.5581
FC-007737,UP,UP-Eastern,Rice,Rabi,1.85,Alluvial,1116.7,Canal,116646,2,0,50.8,74205,32090,0.211
FC-007738,MP,MP-Malwa,Mustard,Rabi,0.76,Black,1157.1,Rainfed,97825,1,1,17.7,40000,31162,0.7939
FC-007739,TN,TN-Delta,Groundnut,Kharif,1.28,Alluvial,887.2,Rainfed,92241,2,0,85.6,60655,6779,0.3178
FC-007740,MP,MP-Chambal,Wheat,Rabi,2.81,Black,1320.2,Rainfed,200042,1,0,67.8,114903,46294,0.267
FC-007741,HR,HR-West,Mustard,Rabi,1.25,Alluvial,324.8,Canal,113178,2,0,78.4,86057,77571,0.3479
FC-007742,PB,PB-Majha,Rice,Rabi,3.49,Alluvial,558.7,Canal,332760,3,0,100.0,246373,41761,0.3167
FC-007743,MP,MP-Chambal,Mustard,Rabi,0.47,Black,836.9,Rainfed,57104,4,0,58.5,40000,8443,0.4514
FC-007744,RJ,RJ-Hadoti,Mustard,Rabi,0.97,ClayLoam,574.5,Tubewell,67346,1,0,62.4,40724,17354,0.4051
FC-007745,TG,TG-North,Soybean,Kharif,0.57,ClayLoam,841.2,Rainfed,87394,2,0,83.9,40000,0,0.4896
FC-007746,TN,TN-West,Groundnut,Kharif,3.83,Laterite,1035.2,Tubewell,362501,4,0,69.4,264667,13948,0.2729
FC-007747,HR,HR-East,Rice,Rabi,0.57,Alluvial,704.7,Canal,44499,3,0,65.8,42510,30452,0.4533
FC-007748,KA,KA-North,Cotton,Kharif,1.97,Laterite,1499.7,Canal,194518,1,0,64.4,111320,26481,0.42
FC-007749,TG,TG-Central,Maize,Kharif,1.02,Alluvial,681.7,Canal,115990,1,0,67.8,40000,0,0.5828
FC-007750,RJ,RJ-Shekhawati,Cotton,Kharif,1.14,Alluvial,591.7,Drip,114418,3,0,66.6,77712,80976,0.3901
FC-007751,KA,KA-North,Cotton,Kharif,0.32,Red,836.5,Tubewell,57644,1,0,89.6,42210,37630,0.4865
FC-007752,MH,MH-Marathwada,Millet,Kharif,2.72,ClayLoam,908.4,Rainfed,188114,1,1,23.5,40000,12779,0.8277
FC-007753,MP,MP-Malwa,Soybean,Kharif,1.13,Black,839.6,Canal,113802,3,1,35.3,46675,206825,0.8119
FC-007754,RJ,RJ-Mewar,Millet,Kharif,0.78,Black,481.8,Canal,64520,2,0,75.4,40000,16386,0.3244
FC-007755,UP,UP-Western,Pulses,Kharif,0.43,Alluvial,768.7,Tubewell,47538,2,0,92.5,40000,45978,0.3484
FC-007756,KA,KA-South,Rice,Rabi,0.94,Black,1465.4,Drip,58575,2,0,56.4,57086,63035,0.5142
FC-007757,PB,PB-Majha,Maize,Rabi,2.37,Alluvial,622.6,Drip,152116,4,0,77.7,77764,65615,0.5953
FC-007758,RJ,RJ-Shekhawati,Mustard,Rabi,0.26,Sandy,618.5,Tubewell,63056,1,0,71.4,40000,45706,0.7055
FC-007759,MH,MH-Konkan,Soybean,Kharif,0.3,Sandy,1183.1,Rainfed,40037,1,0,82.4,40000,6852,0.3046
FC-007760,MP,MP-Malwa,Wheat,Rabi,2.54,Black,1121.7,Rainfed,254278,4,0,73.6,162965,96253,0.3545
FC-007761,KA,KA-North,Cotton,Kharif,1.13,Laterite,1523.6,Drip,107416,3,0,56.8,78798,0,0.2738
FC-007762,GJ,GJ-South,Cotton,Kharif,0.68,Red,951.8,Rainfed,79116,0,0,82.5,54197,0,0.3262
FC-007763,GJ,GJ-Saurashtra,Maize,Kharif,1.99,Sandy,1000.6,Rainfed,128239,3,0,82.4,122426,255679,0.5288
FC-007764,MH,MH-Western,Sugarcane,Rabi,0.88,Laterite,578.5,Tubewell,70292,4,0,100.0,107151,9763,0.217
FC-007765,GJ,GJ-South,Millet,Kharif,1.79,Black,928.7,Canal,137391,2,0,68.2,40000,35737,0.6812
FC-007766,RJ,RJ-Shekhawati,Wheat,Rabi,2.09,ClayLoam,331.0,Rainfed,127008,1,0,74.8,111751,17862,0.4832
FC-007767,AP,AP-Coastal,Rice,Rabi,1.12,Alluvial,1176.0,Canal,124003,3,1,46.7,69380,140448,0.7795
FC-007768,MH,MH-Marathwada,Wheat,Rabi,1.2,ClayLoam,414.6,Rainfed,115908,0,1,57.6,41227,20388,0.9459
FC-007769,MP,MP-Mahakoshal,Groundnut,Rabi,0.54,Black,1307.4,Rainfed,72579,1,0,88.0,40000,27294,0.5575
FC-007770,UP,UP-Bundelkhand,Wheat,Rabi,1.47,Sandy,929.6,Rainfed,112309,3,0,81.8,72092,30559,0.3195
FC-007771,UP,UP-Central,Maize,Rabi,1.45,Alluvial,966.2,Canal,88695,2,0,69.9,76170,15059,0.1917
FC-007772,BR,BR-North,Wheat,Rabi,1.62,Alluvial,989.6,Canal,85230,4,0,57.5,85725,200459,0.5519
FC-007773,MH,MH-Western,Soybean,Kharif,0.46,Red,1097.4,Tubewell,80287,2,0,72.8,40000,28117,0.6381
FC-007774,PB,PB-Majha,Wheat,Rabi,0.67,Alluvial,473.5,Canal,84655,1,0,64.8,55417,32249,0.4709
FC-007775,BR,BR-North,Maize,Rabi,4.06,ClayLoam,1356.8,Canal,290325,0,0,80.5,105412,27979,0.4804
FC-007776,MP,MP-Malwa,Wheat,Rabi,2.33,Red,1018.4,Canal,195539,1,0,83.4,162964,0,0.1294
FC-007777,MH,MH-Vidarbha,Groundnut,Rabi,0.28,Red,958.3,Rainfed,65856,6,0,72.7,40000,98175,0.8955
FC-007778,KA,KA-South,Maize,Rabi,0.59,Red,971.3,Rainfed,79618,2,0,68.4,40000,30722,0.5193
FC-007779,PB,PB-Malwa,Wheat,Rabi,0.21,Alluvial,654.9,Canal,46640,1,0,68.3,40000,11421,0.3875
FC-007780,UP,UP-Central,Wheat,Rabi,4.06,Alluvial,808.3,Canal,348396,2,0,84.5,176412,27898,0.3852
FC-007781,TN,TN-South,Sugarcane,Rabi,1.59,Laterite,989.8,Rainfed,165090,3,0,55.1,248419,53382,0.1964
FC-007782,KA,KA-Central,Maize,Kharif,2.66,ClayLoam,638.1,Rainfed,247306,4,0,73.1,138138,128709,0.5376
FC-007783,PB,PB-Malwa,Pulses,Kharif,1.06,ClayLoam,682.4,Tubewell,90790,1,0,73.4,40000,88271,0.7853
FC-007784,HR,HR-South,Wheat,Rabi,0.38,Alluvial,624.7,Tubewell,58854,1,0,69.5,40000,0,0.5951
FC-007785,PB,PB-Malwa,Wheat,Rabi,0.77,Sandy,470.2,Tubewell,63408,5,0,98.0,40000,91730,0.8478
FC-007786,PB,PB-Malwa,Wheat,Rabi,2.37,ClayLoam,691.2,Rainfed,159159,2,0,65.8,82805,2090,0.4571
FC-007787,KA,KA-South,Millet,Kharif,0.77,Black,1117.8,Rainfed,48903,4,0,85.0,40000,50306,0.4767
FC-007788,MP,MP-Bundelkhand,Soybean,Kharif,1.41,Black,950.0,Canal,119486,2,0,64.8,40000,32904,0.8198
FC-007789,TN,TN-South,Groundnut,Rabi,0.45,Black,822.3,Tubewell,59155,1,0,99.0,40000,83537,0.5868
FC-007790,TN,TN-West,Millet,Kharif,0.94,ClayLoam,643.6,Rainfed,66324,1,0,63.5,40000,27845,0.5474
FC-007791,RJ,RJ-Hadoti,Wheat,Rabi,0.71,Alluvial,290.0,Rainfed,56447,3,0,60.3,40000,21995,0.4969
FC-007792,TG,TG-Central,Cotton,Kharif,1.28,Red,968.8,Tubewell,149361,4,0,60.3,93607,15671,0.5938
FC-007793,KA,KA-North,Sugarcane,Kharif,4.99,Alluvial,666.2,Canal,453166,2,0,49.7,700000,8587,0.3565
FC-007794,GJ,GJ-Saurashtra,Maize,Rabi,0.92,ClayLoam,642.1,Drip,58632,0,1,24.9,52450,400000,0.8604
FC-007795,BR,BR-Gangetic,Rice,Rabi,0.51,ClayLoam,942.9,Rainfed,63783,3,0,81.2,40000,0,0.5023
FC-007796,MH,MH-Vidarbha,Cotton,Kharif,1.66,Black,608.7,Tubewell,123427,3,0,62.8,139921,26912,0.3185
FC-007797,AP,AP-Coastal,Sugarcane,Kharif,0.6,Laterite,503.1,Drip,58106,1,0,72.4,77906,0,0.1715
FC-007798,UP,UP-Western,Mustard,Rabi,2.18,Alluvial,958.0,Canal,212187,4,0,88.5,107597,20398,0.2367
FC-007799,MH,MH-Konkan,Pulses,Kharif,1.37,Sandy,554.3,Tubewell,130605,1,0,64.6,47112,0,0.5899
FC-007800,GJ,GJ-Saurashtra,Wheat,Rabi,0.89,Alluvial,823.9,Rainfed,57499,2,0,77.0,40000,67584,0.6856
FC-007801,TG,TG-North,Cotton,Kharif,1.79,ClayLoam,355.0,Tubewell,131247,1,0,52.0,166177,40530,0.6035
FC-007802,UP,UP-Western,Pulses,Rabi,7.45,Alluvial,1042.4,Tubewell,544901,2,0,80.7,197735,2032,0.5609
FC-007803,RJ,RJ-Hadoti,Mustard,Rabi,0.45,Black,615.7,Drip,55142,1,0,55.4,40000,57710,0.6035
FC-007804,AP,AP-Coastal,Rice,Rabi,0.59,Alluvial,1435.9,Rainfed,63263,1,0,100.0,40000,0,0.2978
FC-007805,UP,UP-Central,Sugarcane,Kharif,1.0,Alluvial,1217.0,Tubewell,164819,3,0,71.9,199099,0,0.1107
FC-007806,TN,TN-West,Rice,Kharif,0.92,ClayLoam,873.2,Canal,104698,0,0,71.6,41330,0,0.4916
FC-007807,KA,KA-Coastal,Rice,Kharif,1.2,Black,1212.6,Rainfed,85054,5,0,72.4,83171,20083,0.1718
FC-007808,BR,BR-North,Wheat,Rabi,0.66,ClayLoam,1405.3,Rainfed,81811,2,0,89.9,41157,13062,0.3111
FC-007809,UP,UP-Central,Sugarcane,Kharif,1.64,Alluvial,805.0,Canal,212967,4,0,97.1,252653,26277,0.1647
FC-007810,RJ,RJ-Mewar,Wheat,Rabi,1.81,ClayLoam,261.3,Drip,137741,3,0,80.4,88480,0,0.2721
FC-007811,TG,TG-South,Cotton,Kharif,0.74,Red,1089.3,Drip,87216,4,0,90.9,44564,14012,0.4006
FC-007812,UP,UP-Central,Sugarcane,Rabi,5.86,Alluvial,730.9,Drip,594066,2,0,99.6,700000,27021,0.1426
FC-007813,AP,AP-Upland,Wheat,Rabi,1.32,Black,956.4,Canal,132454,2,0,79.2,83961,85313,0.3696
FC-007814,BR,BR-Gangetic,Mustard,Rabi,1.23,Alluvial,1154.9,Rainfed,69156,0,0,68.6,54289,24785,0.4484
FC-007815,UP,UP-Eastern,Wheat,Rabi,0.97,Sandy,1122.8,Rainfed,91745,2,0,90.6,45849,6458,0.3743
FC-007816,RJ,RJ-Mewar,Millet,Kharif,2.58,Red,528.6,Canal,131777,3,0,89.5,42279,12412,0.4403
FC-007817,PB,PB-Malwa,Wheat,Rabi,2.98,Alluvial,543.8,Tubewell,161930,1,0,100.0,145860,0,0.228
FC-007818,MH,MH-Konkan,Cotton,Kharif,0.44,Alluvial,807.1,Tubewell,53133,0,0,55.9,40000,0,0.4581
FC-007819,TN,TN-Delta,Millet,Kharif,0.28,Black,868.7,Canal,56446,1,0,45.4,40000,24104,0.4756
FC-007820,HR,HR-South,Rice,Rabi,1.6,Alluvial,798.3,Rainfed,165835,2,0,100.0,99577,53395,0.282
FC-007821,BR,BR-Gangetic,Wheat,Rabi,1.15,Alluvial,1314.5,Rainfed,136116,2,0,77.7,74045,104700,0.6531
FC-007822,UP,UP-Central,Rice,Rabi,2.07,Sandy,890.4,Drip,124004,4,0,43.9,132755,3006,0.2777
FC-007823,TN,TN-North,Rice,Kharif,0.65,Red,1128.5,Rainfed,73177,1,0,73.8,54256,82733,0.5972
FC-007824,MH,MH-Konkan,Soybean,Kharif,0.2,Laterite,723.6,Tubewell,53387,0,0,100.0,40000,4571,0.3868
FC-007825,PB,PB-Majha,Wheat,Rabi,0.54,Alluvial,620.8,Tubewell,52229,1,1,65.0,40000,107461,0.8281
FC-007826,PB,PB-Majha,Cotton,Kharif,0.65,Alluvial,743.8,Tubewell,80363,2,0,65.7,40000,28912,0.6122
FC-007827,MH,MH-Marathwada,Cotton,Kharif,1.78,Red,1215.3,Rainfed,155262,2,0,61.6,147041,38347,0.1659
FC-007828,BR,BR-North,Maize,Kharif,0.82,Alluvial,1424.7,Tubewell,74887,6,0,52.7,48756,76450,0.742
FC-007829,RJ,RJ-Marwar,Mustard,Rabi,2.07,Alluvial,606.3,Canal,149464,1,0,41.3,90719,93053,0.5266
FC-007830,HR,HR-West,Rice,Rabi,1.52,Sandy,568.0,Drip,95305,2,0,55.1,71943,42186,0.2627
FC-007831,BR,BR-South,Wheat,Rabi,1.06,Alluvial,1124.9,Rainfed,61842,1,0,68.2,58925,13448,0.4722
FC-007832,PB,PB-Doaba,Wheat,Rabi,1.52,Black,563.5,Rainfed,158621,3,0,81.1,94355,13797,0.3427
FC-007833,TN,TN-Delta,Rice,Kharif,1.04,Laterite,689.1,Canal,107840,0,0,60.8,44508,100569,0.9095
FC-007834,MP,MP-Bundelkhand,Cotton,Kharif,0.41,Black,1458.5,Rainfed,51296,0,0,69.8,41731,20167,0.3014
FC-007835,MP,MP-Bundelkhand,Maize,Kharif,0.93,ClayLoam,1017.6,Tubewell,105423,6,1,44.1,40000,52972,0.8977
FC-007836,KA,KA-South,Wheat,Rabi,0.98,Laterite,1084.0,Drip,74184,1,0,81.1,69260,0,0.1409
FC-007837,MP,MP-Bundelkhand,Pulses,Rabi,0.49,Black,910.1,Rainfed,81859,1,0,71.0,40000,36546,0.7426
FC-007838,MH,MH-Konkan,Cotton,Kharif,1.25,Alluvial,1017.1,Canal,107325,5,0,65.3,73014,17571,0.292
FC-007839,MH,MH-Western,Rice,Rabi,1.05,Black,1104.2,Tubewell,110720,2,0,77.9,40000,3316,0.3311
FC-007840,AP,AP-Upland,Maize,Rabi,1.11,Alluvial,849.4,Drip,67057,4,0,79.7,40000,16041,0.1748
FC-007841,PB,PB-Malwa,Wheat,Rabi,0.47,Alluvial,497.8,Canal,73593,3,0,68.0,40000,7035,0.3197
FC-007842,PB,PB-Doaba,Rice,Rabi,1.64,Alluvial,716.4,Canal,115339,0,0,71.3,93271,0,0.3023
FC-007843,AP,AP-Coastal,Pulses,Kharif,0.57,Alluvial,680.6,Rainfed,86347,1,1,31.3,40000,3217,0.8107
FC-007844,RJ,RJ-Hadoti,Pulses,Kharif,2.55,Sandy,250.0,Drip,223092,2,0,60.1,138673,13137,0.4799
FC-007845,TN,TN-West,Rice,Rabi,2.16,Alluvial,894.0,Canal,160272,1,0,87.9,173257,26318,0.1228
FC-007846,MP,MP-Malwa,Rice,Rabi,0.8,Red,907.4,Canal,58388,2,0,77.8,40000,6903,0.3157
FC-007847,UP,UP-Bundelkhand,Pulses,Rabi,0.65,Alluvial,1002.0,Drip,59877,3,0,92.0,40000,22558,0.3805
FC-007848,BR,BR-North,Pulses,Kharif,0.62,Sandy,1708.9,Rainfed,44597,3,0,71.2,40000,40398,0.584
FC-007849,KA,KA-South,Sugarcane,Kharif,0.75,Red,1083.9,Tubewell,76178,2,0,68.7,129249,0,0.3631
FC-007850,UP,UP-Central,Wheat,Rabi,1.0,Sandy,576.3,Tubewell,67367,1,0,81.7,60911,33425,0.2592
FC-007851,UP,UP-Bundelkhand,Pulses,Rabi,1.76,Alluvial,860.0,Tubewell,172001,0,0,69.7,65912,8147,0.6387
FC-007852,MH,MH-Marathwada,Soybean,Kharif,0.86,Laterite,662.6,Drip,74615,0,1,34.1,40000,84654,0.9074
FC-007853,KA,KA-Central,Wheat,Rabi,2.4,Red,1009.0,Canal,166083,2,0,79.6,84623,4871,0.3197
FC-007854,UP,UP-Bundelkhand,Mustard,Rabi,1.98,Alluvial,908.9,Canal,135224,2,0,56.9,111660,57942,0.208
FC-007855,RJ,RJ-Marwar,Maize,Rabi,1.59,Alluvial,705.8,Tubewell,150148,5,1,34.9,55278,77511,0.8475
FC-007856,TN,TN-Delta,Rice,Kharif,0.56,Sandy,994.1,Rainfed,84909,3,1,64.1,40000,53220,0.8103
FC-007857,TG,TG-South,Groundnut,Kharif,3.83,Black,960.7,Tubewell,286297,1,0,87.6,149492,48160,0.2926
FC-007858,RJ,RJ-Shekhawati,Mustard,Rabi,0.34,Laterite,502.3,Canal,48246,2,0,76.6,40000,22081,0.3073
FC-007859,MH,MH-Konkan,Pulses,Kharif,0.73,Alluvial,688.7,Tubewell,83680,5,0,67.0,40000,82778,0.8803
FC-007860,BR,BR-Gangetic,Mustard,Rabi,0.2,Alluvial,1332.9,Tubewell,57024,1,0,65.8,40000,14028,0.481
FC-007861,AP,AP-Upland,Rice,Kharif,0.54,Red,1011.6,Canal,48004,0,0,93.8,40000,76321,0.5123
FC-007862,HR,HR-West,Cotton,Kharif,0.39,Sandy,576.2,Tubewell,50449,0,0,62.3,40000,37340,0.5296
FC-007863,TN,TN-North,Rice,Rabi,2.04,Red,1451.2,Canal,123550,2,0,65.2,116119,72725,0.3496
FC-007864,AP,AP-Coastal,Rice,Rabi,0.82,Black,1179.7,Tubewell,103683,1,0,70.5,50548,2367,0.5362
FC-007865,UP,UP-Bundelkhand,Maize,Kharif,0.38,Red,924.0,Rainfed,46708,2,0,43.8,40000,0,0.2691
FC-007866,HR,HR-West,Wheat,Rabi,0.89,Sandy,494.0,Tubewell,58376,2,0,52.5,40263,42331,0.6778
FC-007867,TG,TG-South,Maize,Kharif,0.54,Sandy,893.4,Drip,42961,2,0,64.6,40000,0,0.2066
FC-007868,PB,PB-Doaba,Rice,Rabi,3.72,Alluvial,442.7,Tubewell,191315,3,0,81.8,253766,22366,0.1307
FC-007869,TG,TG-Central,Cotton,Kharif,2.21,ClayLoam,969.5,Rainfed,175107,2,0,85.3,204831,26377,0.18
FC-007870,BR,BR-Gangetic,Mustard,Rabi,0.82,Alluvial,1380.1,Tubewell,95766,2,0,62.1,46590,5035,0.5474
FC-007871,TG,TG-Central,Sugarcane,Kharif,1.5,ClayLoam,783.4,Tubewell,183724,3,0,100.0,138053,8163,0.2333
FC-007872,UP,UP-Eastern,Wheat,Rabi,3.22,Alluvial,1346.5,Canal,267212,0,0,48.9,206996,6796,0.2858
FC-007873,RJ,RJ-Hadoti,Wheat,Rabi,0.71,Sandy,603.2,Drip,74692,1,0,96.5,40000,29234,0.4583
FC-007874,KA,KA-North,Pulses,Rabi,3.49,Black,1238.1,Tubewell,221498,3,0,73.3,65149,0,0.7276
FC-007875,AP,AP-Rayalaseema,Cotton,Kharif,0.66,Red,995.6,Rainfed,74282,2,0,83.7,61174,62256,0.4592
FC-007876,UP,UP-Eastern,Mustard,Rabi,4.08,Alluvial,971.4,Canal,186325,4,0,52.6,164720,0,0.24
FC-007877,UP,UP-Eastern,Sugarcane,Rabi,2.14,Alluvial,1019.2,Canal,274055,4,0,100.0,348452,16091,0.117
FC-007878,MP,MP-Bundelkhand,Maize,Rabi,0.8,Black,843.6,Tubewell,65148,3,0,66.3,40000,8316,0.3074
FC-007879,UP,UP-Eastern,Wheat,Rabi,0.83,Alluvial,1099.0,Canal,110600,3,0,73.7,67953,86427,0.5485
